"Item Code",Location,Period,"Sales Quantity","Cost of sales","Sales Value","Issues Quantity"
TRTO-1042,9,2017/11/01,-6,0,-60.00,0
TRTO4-1042,3,2017/02/01,68,0,680.00,0
TRTO4-1042,3,2017/04/01,8,0,80.00,0
TRTO4-1042,3,2017/03/01,188,0,1880.00,0
TRTO4-1042,3,2017/01/01,52,0,520.00,0
TRTO4-1042,3,2016/12/01,288,0,2880.00,0
TRTP-1137,3,2016/04/01,264,0,1644.00,0
TRTP-1137,3,2016/09/01,28,0,196.00,0
TRTP-1137,3,2017/01/01,204,0,1138.32,0
TRTP-1137,3,2016/08/01,37,0,259.00,0
TRTP-1137,3,2017/06/01,19,0,133.00,0
TRTP-1137,3,2017/08/01,326,0,2679.20,0
TRTP-1137,3,2017/10/01,654,0,7407.36,0
TRTP-1137,3,2016/12/01,128,0,824.00,0
TRTP-1137,3,2018/01/01,1,0,.00,0
TRTP-1137,3,2017/04/01,18,0,126.00,0
TRTP-1137,3,2018/02/01,84,0,990.00,0
TRTP-1137,3,2016/07/01,74,0,518.00,0
TRTP-1137,3,2017/09/01,352,0,2863.40,0
TRTP-1137,3,2017/11/01,2418,0,26331.00,0
TRTP-1137,3,2016/11/01,204,0,1157.52,0
TRTP-1137,3,2016/05/01,50,0,350.00,0
TRTP-1137,3,2017/12/01,66,0,825.00,0
TRTP-1137,3,2017/05/01,10,0,70.00,0
TRTP-1137,3,2017/07/01,820,0,4902.28,0
TRTP-1137,3,2016/03/01,37,0,259.00,0
TRTP-1137,3,2016/10/01,184,0,1252.00,0
TRTP-1137,3,2017/02/01,342,0,1968.84,0
TRTP-1137,3,2017/03/01,21,0,147.00,0
TRWB-1186,3,2016/07/01,378,0,1228.50,0
TRWB-1186,3,2016/06/01,3024,0,22545.00,0
TRYA-1540,3,2017/07/01,8,0,52.00,0
TRYA-1540,3,2016/11/01,32,0,208.00,0
TRYA-1540,3,2017/10/01,8,0,54.80,0
TRYA-1540,3,2016/09/01,8,0,52.00,0
TRYA-1540,3,2016/02/01,48,0,305.60,0
TRYA-1540,3,2016/04/01,8,0,52.00,0
TRYA-1540,3,2016/06/01,8,0,52.00,0
TRYA-1540,3,2016/10/01,16,0,106.80,0
TRYA-1540,3,2016/08/01,32,0,213.60,0
TRYA-1540,3,2017/02/01,24,0,158.80,0
TRYA-1540,3,2017/05/01,8,0,52.00,0
TRYA-1540,3,2016/07/01,16,0,104.00,0
TRYA-1540,3,2017/04/01,32,0,208.00,0
TRYA-1540,3,2017/01/01,16,0,104.00,0
TRYA-1540,3,2017/03/01,40,0,268.40,0
TRYA-1540,3,2016/01/01,8,0,54.80,0
TRYA-1540,3,2016/03/01,64,0,427.20,0
TRYA-1540,3,2017/06/01,16,0,104.00,0
TRYB-1506,3,2016/08/01,48,0,312.00,0
TRYB-1506,3,2016/03/01,40,0,260.00,0
TRYB-1506,3,2016/01/01,8,0,52.00,0
TRYB-1506,3,2017/04/01,0,0,.00,0
TRYB-1506,3,2016/09/01,16,0,104.00,0
TRYB-1506,3,2016/07/01,16,0,98.80,0
TRYB-1506,3,2017/03/01,8,0,52.00,0
TRYB-1506,3,2017/01/01,16,0,104.00,0
TRYB-1506,3,2016/05/01,8,0,52.00,0
TRYB-1506,3,2016/12/01,8,0,52.00,0
TRYB-1506,3,2016/06/01,32,0,192.40,0
TRYB-1506,3,2016/04/01,8,0,52.00,0
TRYB-1506,3,2016/02/01,16,0,104.00,0
TRYB-1506,3,2016/11/01,56,0,312.00,0
TRYB-1506,3,2016/10/01,8,0,52.00,0
TRYG-1543,3,2016/11/01,8,0,.00,0
TRYG-1543,3,2016/09/01,24,0,156.00,0
TRYG-1543,3,2016/12/01,16,0,104.00,0
TRYG-1543,3,2016/08/01,32,0,208.00,0
TRYG-1543,3,2017/10/01,16,0,104.00,0
TRYG-1543,3,2016/07/01,16,0,98.80,0
TRYG-1543,3,2017/02/01,16,0,104.00,0
TRYG-1543,3,2018/01/01,8,0,52.00,0
TRYG-1543,3,2016/04/01,16,0,104.00,0
TRYG-1543,3,2017/08/01,16,0,104.00,0
TRYG-1543,3,2017/12/01,40,0,260.00,0
TRYG-1543,3,2017/07/01,24,0,164.00,0
TRYG-1543,3,2017/06/01,64,0,416.00,0
TRYG-1543,3,2016/02/01,8,0,52.00,0
TRYG-1543,3,2016/05/01,16,0,104.00,0
TRYG-1543,3,2016/06/01,32,0,192.40,0
TRYG-1543,3,2017/03/01,9,0,52.00,0
TRYG-1543,3,2017/04/01,16,0,104.00,0
TRYG-1543,3,2017/05/01,16,0,104.00,0
TRYG-1543,3,2017/01/01,32,0,208.00,0
TRYG-1543,3,2018/02/01,48,0,312.00,0
TRYO-1541,3,2017/03/01,8,0,54.80,0
TRYO-1541,3,2018/02/01,8,0,52.00,0
TRYO-1541,3,2016/06/01,24,0,140.40,0
TRYO-1541,3,2016/07/01,8,0,46.80,0
TRYO-1541,3,2016/08/01,8,0,52.00,0
TRYO-1541,3,2016/10/01,16,0,104.00,0
TRYO-1541,3,2018/01/01,8,0,52.00,0
TRYO-1541,3,2016/11/01,40,0,210.80,0
TRYO-1541,3,2017/06/01,16,0,104.00,0
TRYO-1541,3,2017/10/01,8,0,52.00,0
TRYO-1541,3,2017/12/01,16,0,104.00,0
TRYO-1541,3,2017/01/01,8,0,52.00,0
TRYO-1541,3,2016/03/01,16,0,109.60,0
TRYO-1541,3,2016/12/01,32,0,208.00,0
TRYO-1541,3,2016/02/01,8,0,52.00,0
TRYO-1541,3,2016/04/01,64,0,435.60,0
TRYO-1541,3,2017/05/01,8,0,52.00,0
TRYO-1541,3,2017/07/01,64,0,394.88,0
TRYO-1541,3,2016/09/01,16,0,104.00,0
TRYO-1541,9,2016/09/01,-15,0,-102.75,0
TRYO-1541,9,2016/06/01,-4,0,-27.40,0
TRYY-1542,3,2016/08/01,8,0,52.00,0
TRYY-1542,3,2016/11/01,8,0,54.80,0
TRYY-1542,3,2016/06/01,48,0,299.20,0
TRYY-1542,3,2017/12/01,40,0,260.00,0
TRYY-1542,3,2016/03/01,40,0,268.40,0
TRYY-1542,3,2016/07/01,32,0,202.80,0
TRYY-1542,3,2017/02/01,8,0,52.00,0
TRYY-1542,3,2016/12/01,24,0,156.00,0
TRYY-1542,3,2017/11/01,16,0,104.00,0
TRYY-1542,3,2017/05/01,16,0,104.00,0
TRYY-1542,3,2017/06/01,8,0,52.00,0
TRYY-1542,3,2016/04/01,56,0,380.80,0
TRYY-1542,3,2016/01/01,8,0,52.00,0
TRYY-1542,3,2016/05/01,8,0,52.00,0
TRYY-1542,3,2017/01/01,16,0,52.00,0
TRYY-1542,9,2016/09/01,-14,0,-95.90,0
TRYY-1542,9,2016/06/01,-7,0,-47.95,0
TRYY-1542,9,2017/01/01,-6,0,-41.10,0
TUG01R-A,2,2016/05/01,9,0,81.00,0
TUG01R-A,3,2016/02/01,981,0,6938.10,0
TUG01R-A,3,2016/04/01,1989,0,13723.20,0
TUG01R-A,3,2016/11/01,1566,0,11528.91,0
TUG01R-A,3,2016/06/01,1593,0,10039.95,0
TUG01R-A,3,2017/11/01,1701,0,11536.02,0
TUG01R-A,3,2016/05/01,3843,0,23074.27,0
TUG01R-A,3,2017/09/01,2448,0,11934.72,0
TUG01R-A,3,2017/07/01,2052,0,12648.06,0
TUG01R-A,3,2017/06/01,2025,0,10863.00,0
TUG01R-A,3,2018/01/01,36,0,214.74,0
TUG01R-A,3,2017/12/01,1467,0,6918.30,0
TUG01R-A,3,2016/01/01,2322,0,13610.70,0
TUG01R-A,3,2018/02/01,1413,0,9733.77,0
TUG01R-A,3,2016/07/01,5779,0,27649.12,0
TUG01R-A,3,2016/08/01,4604,0,26889.29,0
TUG01R-A,3,2017/01/01,2646,0,9476.55,0
TUG01R-A,3,2017/02/01,4519,0,16170.30,0
TUG01R-A,3,2017/05/01,2934,0,16791.57,0
TUG01R-A,3,2017/04/01,1242,0,7297.20,0
TUG01R-A,3,2017/03/01,2520,0,12861.00,0
TUG01R-A,3,2017/08/01,3051,0,16511.40,0
TUG01R-A,3,2016/10/01,2736,0,18625.32,0
TUG01R-A,3,2016/03/01,3942,0,24430.05,0
TUG01R-A,3,2016/09/01,7200,0,40636.35,0
TUG01R-A,3,2016/12/01,3330,0,15062.40,0
TUG01R-A,3,2017/10/01,2862,0,14848.65,0
TUG01R-A,9,2017/02/01,-39,0,-308.10,0
TUG01R-A,9,2016/06/01,-24,0,-186.00,0
TUG01R-A,9,2017/01/01,-5,0,-39.44,0
TUG01R-A,9,2016/11/01,-18,0,-135.00,0
TUG01R-A,9,2017/03/01,-2,0,-15.80,0
TUG01R-A,9,2016/09/01,-27,0,-202.50,0
TUG01R-A,9,2017/11/01,-9,0,-67.50,0
TUG01R-B,3,2016/05/01,792,0,3526.24,0
TUG01R-B,3,2018/02/01,684,0,2277.90,0
TUG01R-B,3,2016/04/01,2430,0,8563.05,0
TUG01R-B,3,2016/09/01,2176,0,8557.02,0
TUG01R-B,3,2017/08/01,3128,0,14943.90,0
TUG01R-B,3,2017/10/01,3369,0,13226.04,0
TUG01R-B,3,2018/01/01,6522,0,17255.34,0
TUG01R-B,3,2016/12/01,352,0,1322.16,0
TUG01R-B,3,2017/11/01,2313,0,10278.72,0
TUG01R-B,3,2017/12/01,4230,0,31613.85,0
TUG01R-B,3,2016/07/01,1577,0,7428.18,0
TUG01R-B,3,2016/11/01,6724,0,28204.35,0
TUG01R-B,3,2017/04/01,2448,0,10822.59,0
TUG01R-B,3,2016/08/01,1352,0,6014.16,0
TUG01R-B,3,2016/10/01,5726,0,22351.35,0
TUG01R-B,3,2017/02/01,1954,0,5982.30,0
TUG01R-B,3,2016/06/01,3591,0,12078.27,0
TUG01R-B,3,2017/03/01,2465,0,8223.42,0
TUG01R-B,3,2017/05/01,1575,0,7331.22,0
TUG01R-B,3,2017/06/01,5142,0,37357.11,0
TUG01R-B,3,2017/07/01,4748,0,17874.09,0
TUG01R-B,3,2017/09/01,1570,0,6883.11,0
TUG01R-B,3,2017/01/01,3474,0,9931.32,0
TUG01R-B,3,2016/01/01,873,0,3491.10,0
TUG01R-B,3,2016/02/01,3141,0,10478.25,0
TUG01R-B,3,2016/03/01,1736,0,6523.05,0
TUG01R-B,9,2017/02/01,-11,0,-86.90,0
TUG01R-B,9,2016/09/01,-9,0,-71.10,0
TUG01R-R,2,2016/11/01,1,0,4.50,0
TUG01R-R,2,2016/12/01,-9,0,-67.50,0
TUG01R-R,3,2017/10/01,5472,0,31750.92,0
TUG01R-R,3,2017/09/01,1646,0,8019.69,0
TUG01R-R,3,2017/07/01,4902,0,16099.92,0
TUG01R-R,3,2016/04/01,2502,0,8992.35,0
TUG01R-R,3,2016/12/01,492,0,2125.29,0
TUG01R-R,3,2016/09/01,2055,0,10491.24,0
TUG01R-R,3,2016/10/01,2967,0,15351.12,0
TUG01R-R,3,2016/03/01,1687,0,6318.15,0
TUG01R-R,3,2017/02/01,3501,0,11531.61,0
TUG01R-R,3,2016/11/01,6630,0,26010.09,0
TUG01R-R,3,2016/07/01,2638,0,10581.66,0
TUG01R-R,3,2016/08/01,2272,0,10530.53,0
TUG01R-R,3,2016/02/01,3123,0,10631.25,0
TUG01R-R,3,2018/01/01,6125,0,15692.49,0
TUG01R-R,3,2017/12/01,1943,0,13194.77,0
TUG01R-R,3,2017/01/01,3465,0,10224.54,0
TUG01R-R,3,2017/04/01,2914,0,11788.17,0
TUG01R-R,3,2017/05/01,2054,0,11509.92,0
TUG01R-R,3,2017/06/01,343,0,1865.76,0
TUG01R-R,3,2016/01/01,828,0,3139.88,0
TUG01R-R,3,2016/05/01,847,0,4322.58,0
TUG01R-R,3,2018/02/01,666,0,2173.32,0
TUG01R-R,3,2017/03/01,2327,0,10176.00,0
TUG01R-R,3,2016/06/01,4554,0,19642.00,0
TUG01R-R,3,2017/08/01,2144,0,9465.36,0
TUG01R-R,3,2017/11/01,4617,0,25047.45,0
TUG01R-R,9,2016/11/01,-9,0,-67.50,0
TUG01R-Y,3,2017/06/01,3279,0,20515.59,0
TUG01R-Y,3,2017/11/01,6165,0,37674.09,0
TUG01R-Y,3,2017/10/01,7632,0,44253.99,0
TUG01R-Y,3,2016/12/01,711,0,3205.62,0
TUG01R-Y,3,2016/10/01,3502,0,16493.91,0
TUG01R-Y,3,2016/11/01,3762,0,20413.08,0
TUG01R-Y,3,2017/04/01,4496,0,20234.10,0
TUG01R-Y,3,2017/01/01,2952,0,8685.00,0
TUG01R-Y,3,2016/09/01,2817,0,12718.74,0
TUG01R-Y,3,2017/12/01,7822,0,60671.65,0
TUG01R-Y,3,2017/09/01,4101,0,18199.38,0
TUG01R-Y,3,2017/07/01,5016,0,18452.61,0
TUG01R-Y,3,2017/03/01,2971,0,14124.57,0
TUG01R-Y,3,2017/05/01,1863,0,6618.87,0
TUG01R-Y,3,2016/08/01,1253,0,4962.60,0
TUG01R-Y,3,2016/01/01,1251,0,4286.71,0
TUG01R-Y,3,2018/01/01,1405,0,11302.20,0
TUG01R-Y,3,2017/08/01,2486,0,11132.10,0
TUG01R-Y,3,2016/04/01,3156,0,11132.10,0
TUG01R-Y,3,2016/03/01,2470,0,9165.98,0
TUG01R-Y,3,2018/02/01,1215,0,9760.95,0
TUG01R-Y,3,2016/07/01,2378,0,8905.98,0
TUG01R-Y,3,2016/05/01,770,0,3005.76,0
TUG01R-Y,3,2016/06/01,4977,0,21642.39,0
TUG01R-Y,3,2017/02/01,1791,0,6272.10,0
TUG01R-Y,3,2016/02/01,2898,0,9693.00,0
TUG2-1222,3,2017/11/01,468,0,1179.36,0
TUG2-1222,3,2016/10/01,4932,0,16029.00,0
TUG2-1222,3,2016/09/01,5157,0,16384.50,0
TUG2-1222,3,2017/10/01,4149,0,8789.04,0
TUG2-1222,3,2016/11/01,3006,0,9018.00,0
TUG2-1222,3,2017/09/01,603,0,1658.52,0
TUMA-1535,3,2017/04/01,60,0,183.60,0
TUMA-1535,3,2016/06/01,60,0,181.80,0
TUMA-1535,3,2017/05/01,48,0,145.80,0
TUMA-1535,3,2016/01/01,24,0,72.00,0
TUMA-1535,3,2016/03/01,144,0,453.60,0
TUMA-1535,3,2016/07/01,48,0,144.00,0
TUMA-1535,3,2016/08/01,84,0,255.60,0
TUMA-1535,3,2017/11/01,12,0,36.00,0
TUMA-1535,3,2016/02/01,72,0,217.80,0
TUMA-1535,3,2016/05/01,48,0,124.61,0
TUMA-1535,3,2017/02/01,48,0,145.80,0
TUMA-1535,3,2017/08/01,84,0,252.00,0
TUMA-1535,3,2016/04/01,72,0,223.20,0
TUMA-1535,3,2016/12/01,12,0,36.00,0
TUMA-1535,3,2017/01/01,48,0,162.00,0
TUMA-1535,3,2016/09/01,72,0,225.60,0
TUMA-1535,3,2016/11/01,48,0,144.00,0
TUMA-1535,3,2016/10/01,24,0,72.00,0
TUMA-1535,3,2017/03/01,84,0,261.00,0
TUMA-1535,3,2017/06/01,96,0,289.80,0
TUMB-1504,3,2016/02/01,132,0,396.00,0
TUMB-1504,3,2016/12/01,132,0,396.00,0
TUMB-1504,3,2016/08/01,228,0,684.00,0
TUMB-1504,3,2017/03/01,0,0,.00,0
TUMB-1504,3,2016/09/01,154,0,452.10,0
TUMB-1504,3,2016/01/01,72,0,216.00,0
TUMB-1504,3,2017/02/01,0,0,.00,0
TUMB-1504,3,2016/07/01,147,0,414.45,0
TUMB-1504,3,2017/10/01,2,0,.00,0
TUMB-1504,3,2016/04/01,108,0,325.80,0
TUMB-1504,3,2016/06/01,132,0,385.20,0
TUMB-1504,3,2017/04/01,0,0,.00,0
TUMB-1504,3,2016/05/01,96,0,288.00,0
TUMB-1504,3,2018/01/01,5,0,.00,0
TUMB-1504,3,2016/03/01,144,0,432.00,0
TUMB-1504,3,2017/01/01,60,0,180.00,0
TUMB-1504,3,2016/10/01,96,0,264.45,0
TUMB-1504,3,2016/11/01,72,0,180.00,0
TUMB-1504,9,2016/09/01,-24,0,-72.00,0
TUMG-1501,3,2016/07/01,184,0,530.40,0
TUMG-1501,3,2017/05/01,0,0,.00,0
TUMG-1501,3,2016/10/01,85,0,249.15,0
TUMG-1501,3,2016/06/01,132,0,385.20,0
TUMG-1501,3,2016/08/01,288,0,864.00,0
TUMG-1501,3,2016/12/01,204,0,612.00,0
TUMG-1501,3,2016/03/01,132,0,396.00,0
TUMG-1501,3,2016/04/01,132,0,396.00,0
TUMG-1501,3,2016/02/01,336,0,1008.00,0
TUMG-1501,3,2016/05/01,132,0,396.00,0
TUMG-1501,3,2016/01/01,36,0,108.00,0
TUMG-1501,3,2017/01/01,84,0,252.00,0
TUMG-1501,3,2016/09/01,208,0,611.40,0
TUMG-1501,3,2016/11/01,48,0,108.00,0
TUMG-1501,3,2017/02/01,60,0,180.00,0
TUMG-1501,3,2017/04/01,0,0,.00,0
TUMO-1557,3,2016/08/01,48,0,144.00,0
TUMO-1557,3,2017/03/01,24,0,72.00,0
TUMO-1557,3,2017/04/01,60,0,180.00,0
TUMO-1557,3,2017/06/01,24,0,73.80,0
TUMO-1557,3,2018/01/01,5,0,.00,0
TUMO-1557,3,2017/01/01,36,0,108.00,0
TUMO-1557,3,2017/02/01,12,0,36.00,0
TUMO-1557,3,2016/12/01,36,0,108.00,0
TUMO-1557,3,2016/04/01,36,0,108.00,0
TUMO-1557,3,2017/05/01,12,0,36.00,0
TUMO-1557,3,2016/03/01,96,0,288.00,0
TUMO-1557,3,2016/07/01,24,0,68.40,0
TUMO-1557,3,2016/11/01,84,0,216.00,0
TUMO-1557,3,2016/01/01,24,0,72.00,0
TUMO-1557,3,2016/02/01,48,0,144.00,0
TUMO-1557,3,2016/06/01,84,0,241.20,0
TUMO-1557,3,2016/09/01,12,0,36.00,0
TUMO-1557,3,2017/08/01,96,0,288.00,0
TUMO-1557,3,2016/10/01,41,0,108.00,0
TUMO-1557,9,2017/07/01,-12,0,-36.00,0
TUMY-1558,3,2016/01/01,24,0,72.00,0
TUMY-1558,3,2017/05/01,72,0,216.00,0
TUMY-1558,3,2016/09/01,67,0,198.45,0
TUMY-1558,3,2017/03/01,73,0,216.00,0
TUMY-1558,3,2017/04/01,132,0,396.00,0
TUMY-1558,3,2017/06/01,60,0,180.00,0
TUMY-1558,3,2016/07/01,80,0,227.40,0
TUMY-1558,3,2016/04/01,12,0,36.00,0
TUMY-1558,3,2016/12/01,120,0,360.00,0
TUMY-1558,3,2017/02/01,84,0,252.00,0
TUMY-1558,3,2016/02/01,36,0,108.00,0
TUMY-1558,3,2016/03/01,72,0,216.00,0
TUMY-1558,3,2016/08/01,108,0,324.00,0
TUMY-1558,3,2016/05/01,48,0,144.00,0
TUMY-1558,3,2016/11/01,48,0,108.00,0
TUMY-1558,3,2016/10/01,32,0,74.25,0
TUMY-1558,3,2017/01/01,24,0,72.00,0
TUMY-1558,3,2016/06/01,60,0,169.20,0
WAGO-1227,2,2017/01/01,1,0,.00,0
WAGO-1227,3,2017/02/01,0,0,.00,0
WAGO-1227,3,2017/03/01,1920,0,27338.26,0
WAGO-1227,3,2017/09/01,2248,0,28333.80,0
WAGO-1227,3,2017/04/01,1152,0,13173.72,0
WAGO-1227,3,2017/01/01,0,0,.00,0
WAGO-1227,3,2017/12/01,7640,0,109081.30,0
WAGO-1227,3,2017/11/01,2968,0,35070.73,0
WAGO-1227,3,2018/02/01,817,0,11895.00,0
WAGO-1227,3,2017/07/01,6762,0,77865.80,0
WAGO-1227,3,2017/10/01,5423,0,64171.97,0
WAGO-1227,3,2017/08/01,2177,0,23653.62,0
WAGO-1227,3,2017/05/01,1568,0,17396.60,0
WAGO-1227,3,2018/01/01,1711,0,25032.52,0
WAGO-1227,3,2017/06/01,2379,0,32688.82,0
WDS1-1255,3,2017/07/01,228,0,4756.00,0
WDS1-1255,3,2017/06/01,38,0,889.00,0
WDS1-1255,3,2017/04/01,84,0,2000.00,0
WDS1-1255,3,2017/05/01,64,0,1505.00,0
WDS1-1255,3,2017/03/01,300,0,5181.00,0
WDS1-1255,3,2017/08/01,0,0,.00,0
WDS1-1255,3,2017/02/01,0,0,.00,0
WTCC-1267,3,2017/04/01,306,0,1897.20,0
WTCC-1267,3,2017/05/01,5130,0,29622.00,0
WTCC-1267,3,2017/07/01,1002,0,5511.00,0
WTCC-1267,3,2017/11/01,6,0,51.00,0
WTCC-1267,3,2017/06/01,564,0,3496.80,0
WTCG-1111,2,2017/05/01,-6,0,-51.00,0
WTCG-1111,3,2017/05/01,5196,0,41994.60,0
WTCG-1111,3,2016/03/01,4673,0,36302.30,0
WTCG-1111,3,2016/05/01,3375,0,25047.79,0
WTCG-1111,3,2017/02/01,3674,0,22547.40,0
WTCG-1111,3,2017/07/01,6737,0,52540.56,0
WTCG-1111,3,2017/08/01,1279,0,9536.05,0
WTCG-1111,3,2017/12/01,913,0,6164.31,0
WTCG-1111,3,2016/02/01,3786,0,27942.90,0
WTCG-1111,3,2016/08/01,787,0,6892.20,0
WTCG-1111,3,2016/11/01,2290,0,20583.16,0
WTCG-1111,3,2016/04/01,4560,0,31758.00,0
WTCG-1111,3,2016/01/01,1806,0,11268.60,0
WTCG-1111,3,2016/07/01,4314,0,26968.29,0
WTCG-1111,3,2016/10/01,3892,0,34889.50,0
WTCG-1111,3,2017/10/01,343,0,2662.57,0
WTCG-1111,3,2018/02/01,474,0,3164.76,0
WTCG-1111,3,2016/09/01,1407,0,12239.71,0
WTCG-1111,3,2017/01/01,888,0,6077.70,0
WTCG-1111,3,2017/03/01,10159,0,66892.50,0
WTCG-1111,3,2017/11/01,660,0,3719.01,0
WTCG-1111,3,2016/12/01,1275,0,7884.08,0
WTCG-1111,3,2017/04/01,4945,0,36869.77,0
WTCG-1111,3,2017/06/01,4727,0,41548.10,0
WTCG-1111,3,2018/01/01,390,0,3044.34,0
WTCG-1111,3,2016/06/01,1890,0,15326.10,0
WTCG-1111,3,2017/09/01,317,0,2687.78,0
WTCG-1111,9,2016/08/01,-1,0,-8.95,0
WTCG-1111,9,2017/02/01,-2,0,-17.90,0
WTCG-1111,9,2016/09/01,-6,0,-51.00,0
WTCT-1256,3,2017/05/01,8,0,.00,0
WTCT-1256,3,2017/02/01,244,0,1560.00,0
WWAD-2016,3,2016/11/01,131,0,3.00,0
WWAD-2016,3,2017/04/01,148,0,.00,0
WWAD-2016,3,2017/07/01,46,0,.00,0
WWAD-2016,3,2017/12/01,22,0,.00,0
WWAD-2016,3,2018/02/01,4,0,.00,0
WWAD-2016,3,2016/06/01,0,0,.00,0
WWAD-2016,3,2016/08/01,0,0,.00,0
WWAD-2016,3,2017/05/01,28,0,1.00,0
WWAD-2016,3,2017/09/01,26,0,.00,0
WWAD-2016,3,2018/01/01,17,0,.00,0
WWAD-2016,3,2016/07/01,0,0,.00,0
WWAD-2016,3,2017/02/01,67,0,.00,0
WWAD-2016,3,2016/10/01,223,0,.00,0
WWAD-2016,3,2017/03/01,183,0,3.00,0
WWAD-2016,3,2016/09/01,203,0,.00,0
WWAD-2016,3,2017/11/01,36,0,.00,0
WWAD-2016,3,2017/06/01,33,0,.00,0
WWAD-2016,3,2017/10/01,70,0,.00,0
WWAD-2016,3,2017/08/01,82,0,.00,0
WWAD-2016,3,2017/01/01,43,0,.00,0
WWAD-2016,3,2016/12/01,144,0,.00,0
WWAD-2016,9,2016/11/01,-1,0,.00,0
ZB01-1093,3,2016/08/01,1,0,11.25,0
ZB01-1093,3,2016/10/01,25,0,281.25,0
ZB01-1093,3,2016/07/01,36,0,405.00,0
ZB01-1093,3,2016/09/01,25,0,281.25,0
ZB01-1093,3,2017/08/01,7,0,78.75,0
ZB03-1095,3,2016/08/01,1,0,12.25,0
ZB03-1095,3,2016/07/01,9,0,110.25,0
ZB03-1095,3,2017/08/01,6,0,73.50,0
ZB03-1095,3,2016/10/01,25,0,306.25,0
ZB03-1095,3,2016/11/01,26,0,318.50,0
ZB03-1095,3,2016/09/01,15,0,183.75,0
ZB03-1095,3,2017/09/01,9,0,110.25,0
ZB03-1095,3,2016/12/01,7,0,85.75,0
ZB04-1096,3,2017/09/01,6,0,111.30,0
ZB04-1096,3,2017/08/01,4,0,74.20,0
ZB04-1096,3,2016/08/01,3,0,55.65,0
ZB04-1096,3,2016/07/01,9,0,166.95,0
ZB07-1139,3,2016/07/01,29,0,568.40,0
ZB07-1139,3,2016/08/01,8,0,156.80,0
ZB07-1139,3,2016/12/01,8,0,156.80,0
ZB07-1139,3,2017/08/01,7,0,137.20,0
ZB07-1139,3,2016/11/01,17,0,333.20,0
ZB08-1140,3,2017/08/01,27,0,395.82,0
ZB08-1140,3,2016/08/01,5,0,73.30,0
ZB08-1140,3,2016/07/01,100,0,1466.00,0
ZB09-1141,3,2016/10/01,35,0,428.75,0
ZB09-1141,3,2016/09/01,22,0,269.50,0
ZB09-1141,3,2016/07/01,31,0,368.55,0
ZB09-1141,3,2016/12/01,23,0,281.75,0
ZB09-1141,3,2016/08/01,3,0,36.75,0
ZB09-1141,3,2016/11/01,16,0,196.00,0
ZB10-1142,3,2016/10/01,33,0,181.83,0
ZB10-1142,3,2017/08/01,15,0,82.65,0
ZB10-1142,3,2016/07/01,46,0,253.46,0
ZB10-1142,3,2017/07/01,10,0,55.10,0
ZB11-1273,3,2017/04/01,31,0,657.20,0
ZB11-1273,3,2017/06/01,20,0,424.00,0
ZB11-1273,3,2017/08/01,15,0,318.00,0
ZB12-1274,3,2017/04/01,2,0,41.60,0
ZB13-1275,3,2017/04/01,5,0,78.00,0
ZB13-1275,3,2017/06/01,4,0,62.40,0
ZB14-1276,3,2017/04/01,25,0,520.00,0
